Date,Open,High,Low,Close
2022-01-24,1.13418,1.13451,1.12907,1.13263
2022-01-25,1.13262,1.13293,1.12636,1.13027
2022-01-26,1.13033,1.13107,1.12358,1.12412
2022-01-27,1.12412,1.12434,1.11318,1.11455
2022-01-28,1.11455,1.11734,1.11218,1.11501
2022-01-31,1.11457,1.12476,1.11389,1.12318
2022-02-01,1.12317,1.12788,1.12214,1.12711
2022-02-02,1.12709,1.13297,1.12669,1.1304
2022-02-03,1.13039,1.14514,1.12685,1.14396
2022-02-04,1.14401,1.14837,1.14118,1.14551
2022-02-07,1.14568,1.14589,1.14157,1.14418
2022-02-08,1.14407,1.14486,1.13966,1.14176
2022-02-09,1.14178,1.14478,1.14029,1.14215
2022-02-10,1.14215,1.14948,1.1375,1.1428
2022-02-11,1.14279,1.1428,1.13301,1.13421
2022-02-14,1.13435,1.1369,1.12805,1.13048
2022-02-15,1.13051,1.13683,1.13035,1.13577
2022-02-16,1.13579,1.13959,1.13452,1.13756
2022-02-17,1.13759,1.13859,1.13238,1.1362
2022-02-18,1.13613,1.13769,1.13149,1.1325
2022-02-21,1.13206,1.13863,1.1307,1.13076
2022-02-22,1.13075,1.13667,1.12885,1.13267
2022-02-23,1.13265,1.13589,1.13013,1.13045
2022-02-24,1.13046,1.13089,1.11068,1.11967
2022-02-25,1.1196,1.12706,1.11665,1.12659
2022-02-28,1.11521,1.12459,1.11424,1.12205
2022-03-01,1.12203,1.12329,1.109,1.11195
2022-03-02,1.11198,1.11429,1.10576,1.11195
2022-03-03,1.11195,1.11217,1.10338,1.10662
2022-03-04,1.10661,1.1068,1.08879,1.09349
2022-03-07,1.09263,1.09302,1.08066,1.08542
2022-03-08,1.08531,1.09584,1.08494,1.09016
2022-03-09,1.09012,1.10949,1.08902,1.10693
2022-03-10,1.10692,1.11204,1.09765,1.09881
2022-03-11,1.09879,1.10422,1.09024,1.09104
2022-03-14,1.09281,1.09939,1.09009,1.09348
2022-03-15,1.09362,1.10192,1.09263,1.09649
2022-03-16,1.09649,1.10469,1.0951,1.10183
2022-03-17,1.10187,1.11374,1.10164,1.10938
2022-03-18,1.10938,1.1118,1.10036,1.10498
